
"CountryName","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Syrian Arab Republic","SYR","Population, female","SP.POP.TOTL.FE.IN","2235647","2311111","2389131","2469947","2553905","2641281","2732194","2826668","2924828","3026810","3132703","3242716","3356943","3475300","3597609","3723828","3853658","3987294","4125808","4270609","4422556","4582112","4748557","4920098","5094227","5269111","5444157","5619749","5796201","5974198","6154287","6335760","6518352","6703624","6893689","7089692","7294309","7506411","7718810","7921682","8109037","8269444","8406299","8545532","8723151","8960363","9277465","9654735","10025416","10297612","10409556","10337619","10113998","9802054","9493706","9258761","9110867","9038804","",
"Turks and Caicos Islands","TCA","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Population, female","SP.POP.TOTL.FE.IN","1534787","1565098","1596335","1628163","1660127","1691939","1723309","1754510","1786529","1820738","1858021","1899033","1943296","1989275","2034799","2078400","2119699","2159554","2199257","2240671","2285314","2333479","2385200","2441419","2503165","2571131","2646027","2727697","2814949","2906008","2999671","3095656","3194607","3297374","3405183","3519034","3638813","3764441","3896944","4037591","4187085","4346217","4514262","4688526","4865281","5041952","5217267","5392219","5569176","5751676","5942186","6141542","6348698","6562028","6779132","6998240","7218863","7441615","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population, female","SP.POP.TOTL.FE.IN","431456985","431410081","437334169","448730984","459949857","471651792","485085516","498078860","511529493","525784133","540450781","555396826","569469030","583063077","595920620","607608176","618406241","628441310","638474958","648669839","658713084","669123283","680691647","692321106","703409522","714813974","726926768","739734561","752673591","765291957","777632337","789462078","800549461","811239951","821865915","832292723","842550283","852703638","862488382","871679631","880337124","888550226","896353207","903799011","911001651","918113501","924973917","931553483","938075032","944580030","951123252","957797147","964660157","971656567","978758259","985843239","993106752","1000457938","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population, female","SP.POP.TOTL.FE.IN","164492739","166713303","168958050","171250975","173557316","175775520","177602198","179506906","181376345","183191406","184951257","186722593","188575844","190437489","192313973","194199879","196161145","198072282","199941120","201797507","203732617","205709742","207607350","209496881","211499625","213473321","215386899","217254353","219031333","220733009","222008959","222867311","223688034","224447729","224821819","225101927","225243188","225526600","225757060","225953965","225849029","225817114","225728215","225874397","226124665","226403503","226738299","227144093","227737185","228673388","229642269","230672189","231739042","232893794","234028897","235223334","236395988","237496069","",
"Togo","TGO","Population, female","SP.POP.TOTL.FE.IN","801728","810265","817888","827415","842666","866133","899134","940235","985860","1030870","1071577","1106980","1138225","1166359","1193226","1220361","1247604","1274899","1304101","1337561","1376863","1422763","1474589","1530582","1588207","1645494","1702266","1758819","1814311","1867819","1918886","1966751","2011961","2057087","2105650","2160098","2221551","2289100","2360778","2433603","2505442","2575684","2645135","2714713","2785858","2859646","2936234","3015258","3096657","3180246","3265863","3353558","3443310","3534772","3627480","3721086","3815450","3910638","",
"Thailand","THA","Population, female","SP.POP.TOTL.FE.IN","13678204","14090438","14517643","14959347","15414832","15883372","16363795","16855398","17358330","17873057","18399221","18936935","19483858","20034227","20580544","21117343","21642327","22156412","22661339","23160354","23656010","24145477","24627666","25108756","25597088","26096964","26615206","27145968","27665781","28142665","28555499","28892120","29163980","29402504","29652477","29945352","30292676","30682409","31093649","31494643","31862217","32190930","32487967","32757837","33009054","33248154","33474683","33686665","33887527","34081455","34271291","34459009","34643550","34820879","34985136","35132152","35260770","35372614","",
"Tajikistan","TJK","Population, female","SP.POP.TOTL.FE.IN","1071955","1108217","1147169","1188232","1230542","1273442","1316806","1360729","1405061","1449662","1494468","1539425","1584590","1630158","1676399","1723558","1771742","1821059","1871839","1924490","1979307","2035896","2094188","2155175","2220176","2289799","2364835","2444082","2523675","2598409","2664622","2721005","2768883","2810523","2849461","2888487","2928176","2968357","3010097","3054539","3102545","3154784","3211470","3272313","3336724","3404261","3474794","3548504","3625528","3706102","3790278","3878014","3968902","4062090","4156506","4251302","4346075","4440726","",
"Turkmenistan","TKM","Population, female","SP.POP.TOTL.FE.IN","821502","849621","878673","908381","938429","968594","998721","1028853","1059162","1089970","1121464","1153683","1186544","1220034","1254087","1288650","1323810","1359557","1395706","1432023","1468346","1504651","1541096","1578014","1615868","1655015","1695186","1736319","1779166","1824734","1873498","1925997","1981361","2037014","2089450","2136194","2176403","2210843","2240649","2267632","2293297","2317930","2341545","2365057","2389522","2415757","2444094","2474706","2508073","2544659","2584696","2628440","2675574","2725028","2775291","2825213","2874369","2922788","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population, female","SP.POP.TOTL.FE.IN","105245340","108212203","111271598","114410189","117609380","120855108","124142244","127473181","130851152","134282539","137771520","141317525","144917264","148569647","152272975","156025650","159824635","163668197","167557696","171495461","175481402","179516149","183593705","187699279","191813804","195923139","200017584","204098537","208176247","212267094","216381064","220519213","224670827","228819880","232944702","237028182","241068193","245064831","249006713","252881036","256680949","260398017","264039698","267634773","271222671","274831903","278471479","282132659","285803884","289466132","293104067","296714611","300298416","303847673","307353756","310809432","314209623","317551633","",
"Timor-Leste","TLS","Population, female","SP.POP.TOTL.FE.IN","246245","250598","255129","259849","264761","269873","274997","280073","285360","291226","297812","305599","314252","322120","326973","327393","322518","313322","302461","293682","289644","291365","297972","307921","318793","328826","337413","345102","352630","361163","371446","384002","398223","412288","423743","430977","432982","430722","426994","425704","429593","439830","455292","473641","491397","506074","516874","524754","531008","537656","546158","556871","569269","582874","596898","610775","624416","638021","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population, female","SP.POP.TOTL.FE.IN","48324479","49618455","50950361","52323807","53743842","55213437","56737783","58314990","59932876","61574564","63229830","64897479","66587812","68316963","70106990","71976655","73925179","75955524","78094203","80373872","82814548","85422388","88180902","91057872","94007965","96992949","100005113","103037236","106052114","109006182","111868961","114619557","117264407","119835298","122380823","124936095","127518498","130118221","132711704","135263068","137751295","140165866","142530349","144899016","147345577","149922534","152647634","155504587","158469050","161501510","164570276","167672719","170810719","173961959","177099813","180205790","183263181","186275113","",
"Tonga","TON","Population, female","SP.POP.TOTL.FE.IN","30330","31356","32561","33876","35188","36428","37577","38656","39622","40463","41169","41714","42111","42421","42729","43110","43580","44131","44703","45219","45640","45939","46144","46279","46382","46471","46567","46653","46749","46822","46906","46990","47072","47161","47258","47367","47468","47583","47725","47925","48197","48560","48993","49465","49937","50370","50767","51130","51445","51729","51982","52197","52365","52540","52757","53032","53397","53831","",
"South Asia (IDA & IBRD)","TSA","Population, female","SP.POP.TOTL.FE.IN","275931473","281715580","287727735","293966007","300427025","307107913","314013053","321143283","328488480","336035033","343775766","351702865","359826235","368177914","376801432","385726972","394963375","404497857","414311586","424375694","434666283","445172904","455892018","466813607","477928133","489224731","500692250","512316291","524078808","535959612","547940431","560006904","572147404","584350077","596604091","608898261","621218205","633550682","645887064","658220169","670540403","682842480","695111281","707316287","719420105","731395401","743227098","754918061","766481764","777941269","789313612","800599852","811793889","822925927","833983734","844958022","855862740","866676430","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population, female","SP.POP.TOTL.FE.IN","115354704","118078804","120910161","123848916","126893970","130045839","133307151","136683341","140181198","143808831","147573794","151479845","155531265","159735908","164103288","168640671","173351572","178237640","183298628","188539638","193958548","199556674","205333147","211282708","217400867","223680465","230119170","236719102","243480565","250410408","257510612","264791169","272248525","279863513","287613058","295478140","303460997","311579734","319863644","328357469","337092851","346083270","355336794","364871376","374708797","384865545","395351342","406169054","417320022","428798965","440603992","452733155","465189314","477956477","491015759","504352831","517960908","531839595","",
"Trinidad and Tobago","TTO","Population, female","SP.POP.TOTL.FE.IN","422708","431507","439328","446172","452130","457287","461586","465118","468379","471991","476402","481854","488212","495237","502502","509703","516706","523624","530651","538053","546009","554599","563650","572715","581230","588776","595185","600560","605138","609291","613284","617246","621063","624609","627674","630123","631905","633153","634205","635503","637372","639938","643113","646711","650410","654003","657407","660702","663961","667301","670819","674502","678296","682079","685691","689006","691986","694655","",
"Tunisia","TUN","Population, female","SP.POP.TOTL.FE.IN","2094079","2121105","2151042","2184391","2221592","2262842","2308662","2358907","2412370","2467333","2522580","2577817","2633536","2690303","2748983","2810331","2874062","2940180","3010040","3085403","3167303","3256386","3351730","3450765","3549976","3646756","3739845","3829675","3917376","4004864","4093350","4183147","4273188","4361593","4445861","4524173","4596140","4662373","4723367","4780015","4833197","4882926","4929636","4975120","5021654","5070948","5123646","5179591","5238603","5300179","5363832","5429621","5497439","5566404","5635329","5703301","5769883","5835008","",
"Turkey","TUR","Population, female","SP.POP.TOTL.FE.IN","13779698","14125786","14477135","14834428","15198581","15570380","15949948","16337361","16733179","17138070","17552464","17976915","18411317","18854602","19305222","19762206","20223823","20690506","21165860","21654943","22160620","22684586","23223500","23769048","24309876","24837720","25349759","25847952","26334793","26814770","27291457","27764676","28233933","28702257","29173408","29649972","30133273","30622418","31114931","31607115","32096108","32583452","33070055","33551955","34024012","34483839","34926952","35357702","35793116","36256291","36762717","37316008","37907599","38525175","39150624","39768383","40378395","40977885","",
"Tuvalu","TUV","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Population, female","SP.POP.TOTL.FE.IN","5139484","5289925","5446217","5608269","5775913","5949144","6127802","6312315","6503955","6704406","6914814","7135905","7367251","7607444","7854390","8106677","8363893","8626735","8896243","9173955","9461031","9758384","10065960","10382988","10708219","11041095","11379804","11725426","12083643","12462151","12865633","13298371","13756699","14227760","14693703","15142498","15569512","15980993","16389303","16812386","17263719","17747068","18260075","18802687","19373114","19969892","20594292","21247255","21926252","22627715","23349002","24089109","24848572","25628191","26429367","27253077","28099514","28968049","",
"Uganda","UGA","Population, female","SP.POP.TOTL.FE.IN","3413918","3524205","3642049","3766714","3897069","4032036","4171990","4316624","4463336","4608802","4750847","4888374","5022666","5156952","5295849","5442840","5599532","5765489","5939707","6120324","6306305","6497090","6694180","6900997","7122052","7360442","7617569","7892024","8180492","8478161","8781444","9090073","9405006","9725404","10050533","10380333","10714011","11052923","11401981","11767745","12155009","12565900","12999501","13453710","13925020","14410906","14910958","15426322","15957887","16506994","17074596","17660958","18265632","18888040","19527298","20182783","20854313","21542116","",
"Ukraine","UKR","Population, female","SP.POP.TOTL.FE.IN","23630204","23880277","24140456","24400445","24645918","24866939","25058938","25225768","25376134","25523019","25675618","25836859","26003195","26169511","26327982","26472969","26602767","26719421","26825433","26924795","27020210","27134427","27200283","27274022","27350325","27408387","27471392","27539768","27624619","27725114","27759807","27795222","27858587","27862832","27718316","27497193","27255111","27012652","26780265","26539247","26285392","26035272","25791452","25597962","25421740","25256050","25108928","24984668","24874098","24783679","24698001","24613570","24549634","24485653","24359093","24287707","24201697","24104402","",
"Upper middle income","UMC","Population, female","SP.POP.TOTL.FE.IN","571824498","574218104","582631954","596567135","610358280","624641919","640339266","655680056","671477659","688081493","705140050","722505307","739024680","755104624","770518073","784852368","798461292","811352859","824285985","837411329","850461960","863914049","878494747","893128322","907361190","921941353","937213199","953169812","969168359","984734709","999571493","1013582391","1026583261","1039075283","1051445879","1063684520","1075778172","1087817014","1099503042","1110500198","1120815928","1130350001","1139307261","1148072302","1156737611","1165462177","1174130023","1182670075","1191381892","1200416895","1209430865","1218640896","1228160618","1237852530","1247602522","1257210391","1266856443","1276421795","",
"Uruguay","URY","Population, female","SP.POP.TOTL.FE.IN","1268385","1285939","1302991","1319525","1335547","1351006","1366093","1380659","1393949","1404992","1413216","1418184","1420437","1421560","1423727","1428491","1436473","1447193","1459788","1472906","1485534","1497482","1509056","1520361","1531635","1543078","1554610","1566133","1577718","1589484","1601492","1613678","1625936","1638224","1650489","1662613","1674767","1686782","1697915","1707130","1713809","1717554","1718807","1718695","1718844","1720425","1723848","1728798","1734827","1741157","1747220","1752937","1758489","1763955","1769482","1775153","1780974","1786862","",
"United States","USA","Population, female","SP.POP.TOTL.FE.IN","91167688","92724776","94190774","95586520","96963098","98236551","99448848","100623425","101724070","102805810","104076122","105443973","106604253","107643874","108655509","109771934","110880498","112077291","113350788","114675212","115822943","116977168","118084774","119144238","120160657","121228156","122374325","123510043","124677136","125885861","127314146","128993474","130735361","132392823","133942111","135465255","136974478","138561200","140117226","141669463","143190463","144552310","145840225","147043924","148361957","149693614","151110004","152526919","153952230","155280807","156546478","157671524","158811269","159892295","161047769","162221534","163373743","164502605","",
"Uzbekistan","UZB","Population, female","SP.POP.TOTL.FE.IN","4443584","4588193","4738610","4896282","5063069","5239878","5427974","5625808","5828087","6027616","6219431","6401186","6574812","6744799","6917835","7098757","7289072","7487230","7691358","7898402","8106203","8314063","8522932","8734184","8949847","9171214","9398324","9630115","9865324","10102205","10363225","10576175","10814395","11049731","11257330","11454462","11671289","11892141","12086173","12219389","12392126","12552608","12709996","12861331","13012384","13165319","13326293","13515418","13731105","13960929","14356211","14741757","14954928","15184730","15437659","15704387","15975565","16242450","",
"St. Vincent and the Grenadines","VCT","Population, female","SP.POP.TOTL.FE.IN","42999","43653","44248","44777","45260","45715","46129","46519","46886","47268","47668","48117","48587","49077","49547","50002","50412","50796","51148","51499","51831","52163","52474","52772","53047","53293","53510","53701","53860","53979","54061","54110","54119","54094","54052","53984","53895","53797","53690","53606","53567","53566","53604","53680","53755","53832","53902","53967","54029","54079","54114","54137","54138","54143","54167","54232","54337","54480","",
"Venezuela, RB","VEN","Population, female","SP.POP.TOTL.FE.IN","3994930","4150819","4313701","4482028","4653543","4826504","5000641","5176178","5352414","5528669","5704565","5879627","6054245","6229997","6409124","6593240","6782960","6977935","7177692","7381347","7588268","7798140","8011191","8227912","8449045","8674934","8905784","9140897","9378701","9617018","9854286","10089855","10323970","10557065","10789946","11023213","11256782","11490390","11724300","11958849","12194217","12430447","12667322","12904427","13141212","13377193","13612212","13846147","14078621","14309221","14537612","14763532","14986923","15207940","15426877","15643911","15859025","16072032","",
"British Virgin Islands","VGB","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Population, female","SP.POP.TOTL.FE.IN","16388","17266","17584","19953","20424","21744","23066","24492","27778","30096","31749","35583","38431","42530","45659","48155","49211","47886","49458","49712","51547","51632","51653","51668","51666","51651","51621","51608","51617","51670","53200","53690","54242","54788","55263","55597","55804","55989","56106","56156","56183","56125","56079","56054","56029","56052","56074","56163","56318","56432","56500","56530","56518","56462","56396","56330","56245","56137","",
"Vietnam","VNM","Population, female","SP.POP.TOTL.FE.IN","16554502","17057908","17572019","18096738","18632569","19179365","19736988","20303392","20874443","21444885","22011010","22572004","23129050","23683179","24236251","24790346","25344844","25901248","26466497","27049566","27656756","28290303","28948073","29626400","30319506","31022559","31732368","32447950","33168823","33895200","34625677","35360477","36094326","36813719","37501305","38144723","38739143","39287823","39796837","40276209","40734157","41173348","41594260","42000775","42396985","42787022","43171668","43554275","43944331","44353480","44789445","45256850","45752283","46265307","46780669","47287005","47780199","48262356","",
"Vanuatu","VUT","Population, female","SP.POP.TOTL.FE.IN","30822","31868","32966","34075","35133","36093","36943","37692","38424","39233","40192","41329","42612","44022","45486","46966","48464","49985","51516","53053","54586","56119","57640","59177","60733","62343","63994","65674","67423","69264","71224","73319","75538","77782","79943","81931","83713","85326","86892","88543","90421","92526","94855","97347","99939","102573","105247","107969","110733","113522","116333","119162","121991","124836","127705","130596","133520","136465","",
"World","WLD","Population, female","SP.POP.TOTL.FE.IN","1514914938","1535402285","1561622732","1593738821","1626081697","1659156245","1693772549","1728271526","1763152149","1800093536","1837350375","1875599322","1913468827","1950868144","1988603318","2025481830","2061391710","2097193033","2133598783","2170947633","2208716202","2247506232","2287742931","2328330385","2368760742","2409889226","2452180931","2495459033","2539164671","2582946849","2627431286","2670470209","2712116557","2754074042","2795462908","2837329622","2878316457","2919353689","2959915548","2999914735","3039292460","3078365610","3117057298","3155751087","3194710438","3233980112","3273657525","3313678871","3354409372","3395269855","3436155022","3476451267","3518031979","3560150546","3602603349","3645116085","3687803940","3730312537","",
"Samoa","WSM","Population, female","SP.POP.TOTL.FE.IN","53498","55256","57099","58972","60837","62636","64352","65985","67516","68930","70218","71366","72365","73237","73964","74569","75027","75368","75617","75817","76005","76179","76378","76564","76734","76881","76981","77071","77194","77436","77856","78473","79265","80138","80972","81671","82206","82607","82923","83262","83682","84197","84771","85415","86073","86737","87402","88074","88751","89442","90154","90888","91630","92380","93107","93807","94456","95083","",
"Kosovo","XKX","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Population, female","SP.POP.TOTL.FE.IN","2583152","2629010","2676249","2725280","2776648","2830733","2888337","2949531","3013120","3077421","3141564","3204973","3269095","3337593","3415368","3505973","3610999","3729640","3860218","3999936","4146795","4300881","4463139","4633457","4811786","4998361","5191453","5391473","5603155","5832925","6084551","6360674","6657590","6964948","7268517","7558117","7829940","8087066","8334827","8581697","8834049","9093108","9357323","9627089","9902287","10182876","10469172","10761669","11060625","11366222","11678397","11997299","12322343","12651840","12983529","13315678","13647498","13978992","",
"South Africa","ZAF","Population, female","SP.POP.TOTL.FE.IN","8729079","8965049","9209456","9461625","9720568","9985689","10256421","10533341","10818409","11114289","11422738","11744687","12079114","12423435","12773949","13128004","13484173","13843194","14207182","14579383","14961830","15356157","15760918","16171463","16581365","16986482","17382615","17772049","18164849","18575104","19011720","19479018","19970306","20470033","20956482","21413854","21836647","22228821","22595679","22946404","23287947","23622779","23949292","24265897","24569734","24859926","25134739","25398431","25663209","25945201","26255467","26598990","26971263","27362047","27756080","28141908","28516302","28881429","",
"Zambia","ZMB","Population, female","SP.POP.TOTL.FE.IN","1532453","1580519","1630998","1683581","1737767","1793282","1849948","1908073","1968460","2032208","2100093","2172455","2249057","2329367","2412570","2498071","2585552","2675184","2767455","2863130","2962630","3066145","3173172","3282570","3392806","3502750","3612261","3721642","3830807","3939788","4048769","4157415","4266190","4377191","4493201","4616153","4747154","4885579","5029486","5175986","5323084","5470411","5619012","5769970","5924930","6085267","6251170","6422784","6601448","6788720","6985738","7193161","7410742","7637441","7871673","8112243","8358882","8611904","",
"Zimbabwe","ZWE","Population, female","SP.POP.TOTL.FE.IN","1879029","1940840","2005290","2072096","2140867","2211363","2283450","2357369","2433742","2513420","2596983","2685075","2777574","2873448","2971178","3069919","3168798","3268747","3372808","3485136","3608497","3743569","3888775","4041721","4198937","4357505","4516764","4676227","4833316","4985046","5129207","5264534","5391164","5510149","5623340","5732167","5837480","5939116","6036506","6128693","6215453","6296890","6374781","6452642","6535007","6625446","6725025","6833822","6953116","7084029","7227111","7383078","7551269","7729043","7912708","8099354","8288086","8478862","",
